GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48201510500,48201510500,"Census Tract 5105, Harris County, Texas",2683,320,1764,202,919,299
1400000US48201510600,48201510600,"Census Tract 5106, Harris County, Texas",4030,486,2237,302,1793,500
1400000US48201510700,48201510700,"Census Tract 5107, Harris County, Texas",2946,332,2401,295,545,227
1400000US48201510800,48201510800,"Census Tract 5108, Harris County, Texas",6080,380,5112,392,968,287
1400000US48201510900,48201510900,"Census Tract 5109, Harris County, Texas",5179,963,2408,291,2771,1005
1400000US48201511001,48201511001,"Census Tract 5110.01, Harris County, Texas",2838,330,2013,244,825,386
1400000US48201511002,48201511002,"Census Tract 5110.02, Harris County, Texas",4853,491,2831,608,2022,576
1400000US48201511100,48201511100,"Census Tract 5111, Harris County, Texas",2329,291,1808,254,521,272
1400000US48201511200,48201511200,"Census Tract 5112, Harris County, Texas",3913,408,2223,272,1690,383
1400000US48201511301,48201511301,"Census Tract 5113.01, Harris County, Texas",3425,396,2409,297,1016,281
1400000US48201511302,48201511302,"Census Tract 5113.02, Harris County, Texas",4157,461,2976,443,1181,416
1400000US48201511400,48201511400,"Census Tract 5114, Harris County, Texas",3392,479,1781,255,1611,506
1400000US48201511500,48201511500,"Census Tract 5115, Harris County, Texas",6206,611,2860,310,3346,600
1400000US48201511600,48201511600,"Census Tract 5116, Harris County, Texas",4619,566,977,271,3642,574
1400000US48201520100,48201520100,"Census Tract 5201, Harris County, Texas",2175,412,820,175,1355,375
1400000US48201520200,48201520200,"Census Tract 5202, Harris County, Texas",3212,416,2399,355,813,389
1400000US48201520300,48201520300,"Census Tract 5203, Harris County, Texas",5010,543,1884,334,3126,450
1400000US48201520400,48201520400,"Census Tract 5204, Harris County, Texas",3306,506,770,142,2536,530
1400000US48201520500,48201520500,"Census Tract 5205, Harris County, Texas",6874,815,1435,308,5439,812
1400000US48201520601,48201520601,"Census Tract 5206.01, Harris County, Texas",2781,502,422,154,2359,499
1400000US48201520602,48201520602,"Census Tract 5206.02, Harris County, Texas",6285,973,1272,341,5013,951
1400000US48201520700,48201520700,"Census Tract 5207, Harris County, Texas",4042,685,3031,610,1011,347
1400000US48201521000,48201521000,"Census Tract 5210, Harris County, Texas",2611,499,841,235,1770,511
1400000US48201521100,48201521100,"Census Tract 5211, Harris County, Texas",2402,382,357,113,2045,385
1400000US48201521200,48201521200,"Census Tract 5212, Harris County, Texas",6373,830,1593,354,4780,884
1400000US48201521300,48201521300,"Census Tract 5213, Harris County, Texas",5521,501,2119,368,3402,534
1400000US48201521400,48201521400,"Census Tract 5214, Harris County, Texas",7827,886,624,200,7203,848
1400000US48201521500,48201521500,"Census Tract 5215, Harris County, Texas",6198,743,2313,406,3885,811
1400000US48201521600,48201521600,"Census Tract 5216, Harris County, Texas",3235,404,1018,263,2217,336
1400000US48201521700,48201521700,"Census Tract 5217, Harris County, Texas",5935,786,2631,489,3304,822
1400000US48201521800,48201521800,"Census Tract 5218, Harris County, Texas",5469,423,2849,261,2620,391
1400000US48201521900,48201521900,"Census Tract 5219, Harris County, Texas",6081,550,4148,529,1933,416
1400000US48201522000,48201522000,"Census Tract 5220, Harris County, Texas",4086,610,2104,272,1982,567
1400000US48201522100,48201522100,"Census Tract 5221, Harris County, Texas",7601,729,3444,544,4157,802
1400000US48201522201,48201522201,"Census Tract 5222.01, Harris County, Texas",3573,601,1158,191,2415,605
1400000US48201522202,48201522202,"Census Tract 5222.02, Harris County, Texas",3451,579,1876,328,1575,501
1400000US48201522301,48201522301,"Census Tract 5223.01, Harris County, Texas",5745,846,2854,618,2891,741
1400000US48201522302,48201522302,"Census Tract 5223.02, Harris County, Texas",4072,600,1166,398,2906,693
1400000US48201522401,48201522401,"Census Tract 5224.01, Harris County, Texas",4674,937,2074,276,2600,867
1400000US48201522402,48201522402,"Census Tract 5224.02, Harris County, Texas",3844,517,1660,244,2184,546
1400000US48201522500,48201522500,"Census Tract 5225, Harris County, Texas",4418,126,4212,180,206,112
1400000US48201530100,48201530100,"Census Tract 5301, Harris County, Texas",6950,732,1912,401,5038,755
1400000US48201530200,48201530200,"Census Tract 5302, Harris County, Texas",3991,523,2343,343,1648,642
1400000US48201530300,48201530300,"Census Tract 5303, Harris County, Texas",2528,390,2057,387,471,198
1400000US48201530400,48201530400,"Census Tract 5304, Harris County, Texas",2478,425,1314,243,1164,455
1400000US48201530500,48201530500,"Census Tract 5305, Harris County, Texas",4718,648,2742,474,1976,487
1400000US48201530600,48201530600,"Census Tract 5306, Harris County, Texas",3121,447,1323,202,1798,426
1400000US48201530700,48201530700,"Census Tract 5307, Harris County, Texas",5650,596,1847,380,3803,604
1400000US48201530800,48201530800,"Census Tract 5308, Harris County, Texas",3585,475,3153,482,432,219
1400000US48201530900,48201530900,"Census Tract 5309, Harris County, Texas",4548,567,3153,405,1395,448
1400000US48201531000,48201531000,"Census Tract 5310, Harris County, Texas",4325,302,2706,199,1619,379
1400000US48201531100,48201531100,"Census Tract 5311, Harris County, Texas",3035,238,1742,138,1293,216
1400000US48201531200,48201531200,"Census Tract 5312, Harris County, Texas",3080,514,1946,334,1134,495
1400000US48201531300,48201531300,"Census Tract 5313, Harris County, Texas",5015,617,2483,499,2532,507
1400000US48201531400,48201531400,"Census Tract 5314, Harris County, Texas",2132,259,1285,179,847,235
1400000US48201531500,48201531500,"Census Tract 5315, Harris County, Texas",2970,270,1845,243,1125,297
1400000US48201531600,48201531600,"Census Tract 5316, Harris County, Texas",2974,330,2014,310,960,403
1400000US48201531700,48201531700,"Census Tract 5317, Harris County, Texas",2923,257,2442,233,481,196
1400000US48201531800,48201531800,"Census Tract 5318, Harris County, Texas",2260,423,1966,412,294,171
1400000US48201531900,48201531900,"Census Tract 5319, Harris County, Texas",4640,598,3703,598,937,300
1400000US48201532001,48201532001,"Census Tract 5320.01, Harris County, Texas",5285,905,4210,818,1075,387
1400000US48201532002,48201532002,"Census Tract 5320.02, Harris County, Texas",1044,95,819,319,225,341
1400000US48201532100,48201532100,"Census Tract 5321, Harris County, Texas",5748,545,2967,459,2781,520
1400000US48201532200,48201532200,"Census Tract 5322, Harris County, Texas",2762,415,2163,403,599,318
1400000US48201532300,48201532300,"Census Tract 5323, Harris County, Texas",5008,524,3223,405,1785,421
1400000US48201532400,48201532400,"Census Tract 5324, Harris County, Texas",5250,594,2919,387,2331,642
1400000US48201532501,48201532501,"Census Tract 5325.01, Harris County, Texas",8196,893,3256,302,4940,841
1400000US48201532502,48201532502,"Census Tract 5325.02, Harris County, Texas",5270,749,1189,265,4081,715
1400000US48201532600,48201532600,"Census Tract 5326, Harris County, Texas",5554,672,3086,509,2468,424
1400000US48201532700,48201532700,"Census Tract 5327, Harris County, Texas",4552,687,3407,433,1145,648
1400000US48201532800,48201532800,"Census Tract 5328, Harris County, Texas",1857,420,1115,178,742,402
1400000US48201532900,48201532900,"Census Tract 5329, Harris County, Texas",4677,458,3348,608,1329,322
1400000US48201533000,48201533000,"Census Tract 5330, Harris County, Texas",1924,454,1361,405,563,319
1400000US48201533100,48201533100,"Census Tract 5331, Harris County, Texas",6713,716,5318,725,1395,253
1400000US48201533200,48201533200,"Census Tract 5332, Harris County, Texas",3769,753,3131,582,638,397
1400000US48201533300,48201533300,"Census Tract 5333, Harris County, Texas",6433,825,5053,762,1380,454
1400000US48201533400,48201533400,"Census Tract 5334, Harris County, Texas",9290,1118,4202,742,5088,1202
1400000US48201533500,48201533500,"Census Tract 5335, Harris County, Texas",4634,424,1779,313,2855,415
1400000US48201533600,48201533600,"Census Tract 5336, Harris County, Texas",5841,505,2658,441,3183,497
1400000US48201533701,48201533701,"Census Tract 5337.01, Harris County, Texas",6141,894,1552,353,4589,884
1400000US48201533702,48201533702,"Census Tract 5337.02, Harris County, Texas",3294,471,1231,378,2063,552
1400000US48201533801,48201533801,"Census Tract 5338.01, Harris County, Texas",7005,685,2524,475,4481,639
1400000US48201533802,48201533802,"Census Tract 5338.02, Harris County, Texas",5533,654,1850,479,3683,601
1400000US48201533901,48201533901,"Census Tract 5339.01, Harris County, Texas",8884,578,4333,547,4551,565
1400000US48201533902,48201533902,"Census Tract 5339.02, Harris County, Texas",4582,650,2715,820,1867,866
1400000US48201534001,48201534001,"Census Tract 5340.01, Harris County, Texas",2003,497,929,279,1074,532
1400000US48201534002,48201534002,"Census Tract 5340.02, Harris County, Texas",5831,570,2408,448,3423,505
1400000US48201534003,48201534003,"Census Tract 5340.03, Harris County, Texas",2396,409,946,294,1450,407
1400000US48201534100,48201534100,"Census Tract 5341, Harris County, Texas",7169,480,3464,468,3705,446
1400000US48201534201,48201534201,"Census Tract 5342.01, Harris County, Texas",2229,411,1238,315,991,400
1400000US48201534202,48201534202,"Census Tract 5342.02, Harris County, Texas",7989,695,6375,518,1614,460
1400000US48201534203,48201534203,"Census Tract 5342.03, Harris County, Texas",1484,356,613,214,871,289
1400000US48201540100,48201540100,"Census Tract 5401, Harris County, Texas",10770,711,8002,600,2768,521
1400000US48201540200,48201540200,"Census Tract 5402, Harris County, Texas",2602,258,1095,255,1507,274
1400000US48201540501,48201540501,"Census Tract 5405.01, Harris County, Texas",5851,973,2270,473,3581,1080
1400000US48201540502,48201540502,"Census Tract 5405.02, Harris County, Texas",5274,441,3930,315,1344,420
1400000US48201540601,48201540601,"Census Tract 5406.01, Harris County, Texas",2760,250,2040,260,720,194
1400000US48201540602,48201540602,"Census Tract 5406.02, Harris County, Texas",6994,637,4166,454,2828,601
1400000US48201540700,48201540700,"Census Tract 5407, Harris County, Texas",7539,563,4444,447,3095,619
1400000US48201540800,48201540800,"Census Tract 5408, Harris County, Texas",7708,824,3260,369,4448,919
1400000US48201540901,48201540901,"Census Tract 5409.01, Harris County, Texas",2801,527,2708,537,93,67
1400000US48201540902,48201540902,"Census Tract 5409.02, Harris County, Texas",6783,668,5291,413,1492,615
1400000US48201541001,48201541001,"Census Tract 5410.01, Harris County, Texas",8461,640,6499,615,1962,514
1400000US48201541002,48201541002,"Census Tract 5410.02, Harris County, Texas",7551,496,5543,622,2008,641
1400000US48201541003,48201541003,"Census Tract 5410.03, Harris County, Texas",11929,614,9460,622,2469,485
1400000US48201541100,48201541100,"Census Tract 5411, Harris County, Texas",6331,341,5400,484,931,333
1400000US48201541201,48201541201,"Census Tract 5412.01, Harris County, Texas",8383,484,6681,454,1702,416
1400000US48201541202,48201541202,"Census Tract 5412.02, Harris County, Texas",8888,422,5769,396,3119,404
1400000US48201541203,48201541203,"Census Tract 5412.03, Harris County, Texas",2739,369,2513,388,226,140
1400000US48201541300,48201541300,"Census Tract 5413, Harris County, Texas",11354,774,5165,791,6189,679
1400000US48201541400,48201541400,"Census Tract 5414, Harris County, Texas",12737,839,7863,731,4874,640
1400000US48201541500,48201541500,"Census Tract 5415, Harris County, Texas",5234,422,3349,344,1885,342
1400000US48201541601,48201541601,"Census Tract 5416.01, Harris County, Texas",4314,312,3418,256,896,151
1400000US48201541602,48201541602,"Census Tract 5416.02, Harris County, Texas",10001,741,3877,495,6124,860
1400000US48201541700,48201541700,"Census Tract 5417, Harris County, Texas",8727,719,5852,722,2875,741
1400000US48201541800,48201541800,"Census Tract 5418, Harris County, Texas",5447,371,3371,317,2076,322
1400000US48201541900,48201541900,"Census Tract 5419, Harris County, Texas",6176,486,4124,476,2052,425
1400000US48201542000,48201542000,"Census Tract 5420, Harris County, Texas",13863,788,8424,744,5439,683
1400000US48201542101,48201542101,"Census Tract 5421.01, Harris County, Texas",13823,1094,7391,857,6432,824
1400000US48201542102,48201542102,"Census Tract 5421.02, Harris County, Texas",12298,745,6947,635,5351,595
1400000US48201542200,48201542200,"Census Tract 5422, Harris County, Texas",15078,1013,7900,545,7178,959
1400000US48201542301,48201542301,"Census Tract 5423.01, Harris County, Texas",12023,624,7034,457,4989,658
1400000US48201542302,48201542302,"Census Tract 5423.02, Harris County, Texas",5032,495,3385,500,1647,356
1400000US48201542400,48201542400,"Census Tract 5424, Harris County, Texas",7892,734,4274,704,3618,644
1400000US48201542500,48201542500,"Census Tract 5425, Harris County, Texas",2262,197,2065,250,197,107
1400000US48201542600,48201542600,"Census Tract 5426, Harris County, Texas",3741,494,2585,516,1156,316
1400000US48201542700,48201542700,"Census Tract 5427, Harris County, Texas",4420,345,3070,430,1350,442
1400000US48201542800,48201542800,"Census Tract 5428, Harris County, Texas",6646,334,4496,406,2150,448
1400000US48201542900,48201542900,"Census Tract 5429, Harris County, Texas",9671,797,6257,530,3414,774
1400000US48201543001,48201543001,"Census Tract 5430.01, Harris County, Texas",3948,419,2847,389,1101,260
1400000US48201543002,48201543002,"Census Tract 5430.02, Harris County, Texas",7199,529,5752,490,1447,324
1400000US48201543003,48201543003,"Census Tract 5430.03, Harris County, Texas",12812,897,7001,680,5811,893
1400000US48201543100,48201543100,"Census Tract 5431, Harris County, Texas",2085,524,1070,307,1015,541
1400000US48201543200,48201543200,"Census Tract 5432, Harris County, Texas",6040,743,4261,717,1779,534
1400000US48201550100,48201550100,"Census Tract 5501, Harris County, Texas",4576,600,2580,485,1996,507
1400000US48201550200,48201550200,"Census Tract 5502, Harris County, Texas",3208,410,2323,407,885,354
1400000US48201550301,48201550301,"Census Tract 5503.01, Harris County, Texas",7303,632,5606,677,1697,465
1400000US48201550302,48201550302,"Census Tract 5503.02, Harris County, Texas",7329,642,4973,702,2356,616
1400000US48201550401,48201550401,"Census Tract 5504.01, Harris County, Texas",8938,727,5759,667,3179,619
1400000US48201550402,48201550402,"Census Tract 5504.02, Harris County, Texas",9841,860,7417,767,2424,652
1400000US48201550500,48201550500,"Census Tract 5505, Harris County, Texas",4283,414,2212,297,2071,355
1400000US48201550601,48201550601,"Census Tract 5506.01, Harris County, Texas",7337,505,3729,477,3608,500
1400000US48201550602,48201550602,"Census Tract 5506.02, Harris County, Texas",3617,450,1832,353,1785,404
1400000US48201550603,48201550603,"Census Tract 5506.03, Harris County, Texas",5722,555,2382,421,3340,578
1400000US48201550700,48201550700,"Census Tract 5507, Harris County, Texas",2832,264,1483,237,1349,209
1400000US48201550800,48201550800,"Census Tract 5508, Harris County, Texas",2804,273,1886,261,918,283
1400000US48201550900,48201550900,"Census Tract 5509, Harris County, Texas",8755,794,3919,616,4836,889
1400000US48201551000,48201551000,"Census Tract 5510, Harris County, Texas",3000,359,1382,346,1618,420
1400000US48201551100,48201551100,"Census Tract 5511, Harris County, Texas",10129,948,5840,636,4289,927
1400000US48201551200,48201551200,"Census Tract 5512, Harris County, Texas",6041,670,4565,487,1476,634
1400000US48201551300,48201551300,"Census Tract 5513, Harris County, Texas",3841,243,2887,280,954,168
1400000US48201551400,48201551400,"Census Tract 5514, Harris County, Texas",3732,542,2698,545,1034,387
1400000US48201551500,48201551500,"Census Tract 5515, Harris County, Texas",6523,519,3929,354,2594,455
1400000US48201551600,48201551600,"Census Tract 5516, Harris County, Texas",8350,688,4465,513,3885,646
1400000US48201551701,48201551701,"Census Tract 5517.01, Harris County, Texas",8705,555,6911,601,1794,537
1400000US48201551702,48201551702,"Census Tract 5517.02, Harris County, Texas",4043,286,3752,301,291,116
1400000US48201551703,48201551703,"Census Tract 5517.03, Harris County, Texas",7702,553,5582,572,2120,423
1400000US48201551800,48201551800,"Census Tract 5518, Harris County, Texas",4461,346,4088,345,373,117
1400000US48201551900,48201551900,"Census Tract 5519, Harris County, Texas",4964,490,3522,405,1442,486
1400000US48201552001,48201552001,"Census Tract 5520.01, Harris County, Texas",8354,697,6892,653,1462,431
1400000US48201552002,48201552002,"Census Tract 5520.02, Harris County, Texas",1430,298,1259,321,171,213
1400000US48201552101,48201552101,"Census Tract 5521.01, Harris County, Texas",4398,837,3577,792,821,452
1400000US48201552102,48201552102,"Census Tract 5521.02, Harris County, Texas",6729,461,5414,548,1315,466
1400000US48201552103,48201552103,"Census Tract 5521.03, Harris County, Texas",3009,278,2173,406,836,453
1400000US48201552200,48201552200,"Census Tract 5522, Harris County, Texas",6747,463,4855,449,1892,460
1400000US48201552301,48201552301,"Census Tract 5523.01, Harris County, Texas",3824,313,3286,423,538,300
1400000US48201552302,48201552302,"Census Tract 5523.02, Harris County, Texas",4572,583,3972,496,600,332
1400000US48201552400,48201552400,"Census Tract 5524, Harris County, Texas",6096,481,4438,433,1658,460
1400000US48201552500,48201552500,"Census Tract 5525, Harris County, Texas",9957,536,6606,638,3351,507
1400000US48201552601,48201552601,"Census Tract 5526.01, Harris County, Texas",4178,536,2885,441,1293,472
1400000US48201552602,48201552602,"Census Tract 5526.02, Harris County, Texas",5296,524,4640,555,656,231
1400000US48201552700,48201552700,"Census Tract 5527, Harris County, Texas",7574,727,5852,697,1722,631
1400000US48201552800,48201552800,"Census Tract 5528, Harris County, Texas",8170,504,7204,508,966,449
1400000US48201552900,48201552900,"Census Tract 5529, Harris County, Texas",6202,439,5548,481,654,219
1400000US48201553001,48201553001,"Census Tract 5530.01, Harris County, Texas",4989,608,4070,527,919,394
1400000US48201553002,48201553002,"Census Tract 5530.02, Harris County, Texas",4239,503,3196,596,1043,463
1400000US48201553100,48201553100,"Census Tract 5531, Harris County, Texas",6774,613,4924,466,1850,457
1400000US48201553200,48201553200,"Census Tract 5532, Harris County, Texas",7408,1457,5242,1321,2166,648
1400000US48201553300,48201553300,"Census Tract 5533, Harris County, Texas",3371,611,2612,672,759,258
1400000US48201553401,48201553401,"Census Tract 5534.01, Harris County, Texas",3598,459,2853,379,745,358
1400000US48201553402,48201553402,"Census Tract 5534.02, Harris County, Texas",6621,438,5600,452,1021,179
1400000US48201553403,48201553403,"Census Tract 5534.03, Harris County, Texas",6080,532,4685,564,1395,391
1400000US48201553500,48201553500,"Census Tract 5535, Harris County, Texas",6079,495,4903,511,1176,284
1400000US48201553600,48201553600,"Census Tract 5536, Harris County, Texas",6302,489,5087,406,1215,548
1400000US48201553700,48201553700,"Census Tract 5537, Harris County, Texas",3737,271,3434,248,303,153
1400000US48201553801,48201553801,"Census Tract 5538.01, Harris County, Texas",2595,301,2196,220,399,366
1400000US48201553802,48201553802,"Census Tract 5538.02, Harris County, Texas",7085,613,5709,337,1376,555
1400000US48201553900,48201553900,"Census Tract 5539, Harris County, Texas",7837,435,7218,435,619,285
1400000US48201554001,48201554001,"Census Tract 5540.01, Harris County, Texas",3177,305,2843,314,334,128
1400000US48201554002,48201554002,"Census Tract 5540.02, Harris County, Texas",4112,316,3773,336,339,149
1400000US48201554101,48201554101,"Census Tract 5541.01, Harris County, Texas",890,181,787,170,103,166
1400000US48201554102,48201554102,"Census Tract 5541.02, Harris County, Texas",10079,663,8134,609,1945,660
1400000US48201554200,48201554200,"Census Tract 5542, Harris County, Texas",5614,591,3433,394,2181,510
1400000US48201554301,48201554301,"Census Tract 5543.01, Harris County, Texas",6964,422,6447,415,517,211
1400000US48201554302,48201554302,"Census Tract 5543.02, Harris County, Texas",4861,460,4033,583,828,439
1400000US48201554401,48201554401,"Census Tract 5544.01, Harris County, Texas",12456,826,11244,862,1212,257
1400000US48201554402,48201554402,"Census Tract 5544.02, Harris County, Texas",11975,911,10309,768,1666,480
1400000US48201554403,48201554403,"Census Tract 5544.03, Harris County, Texas",7696,455,5639,464,2057,394
1400000US48201554501,48201554501,"Census Tract 5545.01, Harris County, Texas",5043,495,3849,445,1194,482
1400000US48201554502,48201554502,"Census Tract 5545.02, Harris County, Texas",6443,295,5739,341,704,303
1400000US48201554600,48201554600,"Census Tract 5546, Harris County, Texas",4851,312,4114,380,737,522
1400000US48201554700,48201554700,"Census Tract 5547, Harris County, Texas",6733,448,5620,395,1113,469
1400000US48201554801,48201554801,"Census Tract 5548.01, Harris County, Texas",12229,670,8486,595,3743,574
1400000US48201554802,48201554802,"Census Tract 5548.02, Harris County, Texas",12863,971,10479,653,2384,774
1400000US48201554901,48201554901,"Census Tract 5549.01, Harris County, Texas",7429,748,5789,749,1640,525
1400000US48201554902,48201554902,"Census Tract 5549.02, Harris County, Texas",5936,621,4864,624,1072,475
1400000US48201554903,48201554903,"Census Tract 5549.03, Harris County, Texas",10951,570,8771,607,2180,527
1400000US48201555000,48201555000,"Census Tract 5550, Harris County, Texas",7804,489,6190,460,1614,417
1400000US48201555100,48201555100,"Census Tract 5551, Harris County, Texas",7134,443,5223,372,1911,450
1400000US48201555200,48201555200,"Census Tract 5552, Harris County, Texas",5804,409,3832,325,1972,408
1400000US48201555301,48201555301,"Census Tract 5553.01, Harris County, Texas",1295,172,1078,270,217,170
1400000US48201555302,48201555302,"Census Tract 5553.02, Harris County, Texas",6819,513,5745,497,1074,398
1400000US48201555303,48201555303,"Census Tract 5553.03, Harris County, Texas",3301,446,2612,406,689,174
1400000US48201555401,48201555401,"Census Tract 5554.01, Harris County, Texas",2396,242,1920,393,476,370
1400000US48201555402,48201555402,"Census Tract 5554.02, Harris County, Texas",8177,408,6724,561,1453,444
1400000US48201555501,48201555501,"Census Tract 5555.01, Harris County, Texas",3960,500,3381,417,579,272
1400000US48201555502,48201555502,"Census Tract 5555.02, Harris County, Texas",15076,1023,11195,631,3881,973
1400000US48201555600,48201555600,"Census Tract 5556, Harris County, Texas",4058,477,3000,316,1058,461
1400000US48201555701,48201555701,"Census Tract 5557.01, Harris County, Texas",5812,332,4921,333,891,269
1400000US48201555702,48201555702,"Census Tract 5557.02, Harris County, Texas",7918,401,7167,453,751,248
1400000US48201556000,48201556000,"Census Tract 5560, Harris County, Texas",6862,623,4518,566,2344,667
1400000US48201980000,48201980000,"Census Tract 9800, Harris County, Texas",78,85,10,15,68,76
1400000US48201980100,48201980100,"Census Tract 9801, Harris County, Texas",204,164,126,163,78,93
1400000US48203020102,48203020102,"Census Tract 201.02, Harrison County, Texas",4786,607,4385,550,401,245
1400000US48203020103,48203020103,"Census Tract 201.03, Harrison County, Texas",4353,555,4252,550,101,153
1400000US48203020104,48203020104,"Census Tract 201.04, Harrison County, Texas",3717,379,3402,347,315,275
1400000US48203020200,48203020200,"Census Tract 202, Harrison County, Texas",7023,596,6740,548,283,209
1400000US48203020301,48203020301,"Census Tract 203.01, Harrison County, Texas",4165,384,3738,427,427,269
1400000US48203020302,48203020302,"Census Tract 203.02, Harrison County, Texas",3475,531,2208,494,1267,492
1400000US48203020401,48203020401,"Census Tract 204.01, Harrison County, Texas",4725,566,3907,508,818,313
1400000US48203020402,48203020402,"Census Tract 204.02, Harrison County, Texas",5100,843,4725,802,375,171
1400000US48203020501,48203020501,"Census Tract 205.01, Harrison County, Texas",2618,580,1968,400,650,315
1400000US48203020502,48203020502,"Census Tract 205.02, Harrison County, Texas",5079,631,4455,614,624,291
1400000US48203020603,48203020603,"Census Tract 206.03, Harrison County, Texas",5820,625,5321,640,499,262
1400000US48203020604,48203020604,"Census Tract 206.04, Harrison County, Texas",4116,629,4011,636,105,94
1400000US48203020605,48203020605,"Census Tract 206.05, Harrison County, Texas",5416,496,5021,467,395,266
1400000US48203020606,48203020606,"Census Tract 206.06, Harrison County, Texas",4091,448,3939,455,152,126
1400000US48205950200,48205950200,"Census Tract 9502, Hartley County, Texas",5963,,4694,,1269,
1400000US48207950300,48207950300,"Census Tract 9503, Haskell County, Texas",3801,139,2844,166,957,99
1400000US48207950400,48207950400,"Census Tract 9504, Haskell County, Texas",2041,139,1671,166,370,99
1400000US48209010100,48209010100,"Census Tract 101, Hays County, Texas",2282,348,1698,365,584,258
1400000US48209010200,48209010200,"Census Tract 102, Hays County, Texas",6995,973,5525,794,1470,322
1400000US48209010302,48209010302,"Census Tract 103.02, Hays County, Texas",3875,479,1337,282,2538,429
1400000US48209010303,48209010303,"Census Tract 103.03, Hays County, Texas",7146,770,4426,594,2720,566
1400000US48209010304,48209010304,"Census Tract 103.04, Hays County, Texas",5211,574,2723,382,2488,505
1400000US48209010400,48209010400,"Census Tract 104, Hays County, Texas",7000,695,2701,393,4299,625
1400000US48209010500,48209010500,"Census Tract 105, Hays County, Texas",3202,330,1038,247,2164,324
1400000US48209010600,48209010600,"Census Tract 106, Hays County, Texas",8435,572,6348,544,2087,353
1400000US48209010701,48209010701,"Census Tract 107.01, Hays County, Texas",6885,728,5610,621,1275,343
1400000US48209010702,48209010702,"Census Tract 107.02, Hays County, Texas",2320,392,1946,373,374,112
1400000US48209010803,48209010803,"Census Tract 108.03, Hays County, Texas",4064,481,3729,493,335,163
1400000US48209010804,48209010804,"Census Tract 108.04, Hays County, Texas",9262,566,8647,557,615,185
1400000US48209010805,48209010805,"Census Tract 108.05, Hays County, Texas",4969,394,4557,385,412,196
1400000US48209010806,48209010806,"Census Tract 108.06, Hays County, Texas",3366,292,3115,263,251,176
1400000US48209010807,48209010807,"Census Tract 108.07, Hays County, Texas",2073,402,1602,369,471,266
1400000US48209010808,48209010808,"Census Tract 108.08, Hays County, Texas",5698,501,4364,603,1334,502
1400000US48209010809,48209010809,"Census Tract 108.09, Hays County, Texas",5288,590,4921,601,367,153
1400000US48209010901,48209010901,"Census Tract 109.01, Hays County, Texas",7780,381,6467,376,1313,306
1400000US48209010902,48209010902,"Census Tract 109.02, Hays County, Texas",8875,505,6538,450,2337,364
1400000US48209010905,48209010905,"Census Tract 109.05, Hays County, Texas",4935,518,3089,418,1846,467
1400000US48209010906,48209010906,"Census Tract 109.06, Hays County, Texas",9670,646,4125,379,5545,683
1400000US48209010907,48209010907,"Census Tract 109.07, Hays County, Texas",9627,870,2922,435,6705,830
1400000US48209010908,48209010908,"Census Tract 109.08, Hays County, Texas",5494,628,2207,406,3287,724
1400000US48209010909,48209010909,"Census Tract 109.09, Hays County, Texas",4199,358,3050,307,1149,272
1400000US48209010910,48209010910,"Census Tract 109.10, Hays County, Texas",7788,630,3722,423,4066,550
1400000US48211950300,48211950300,"Census Tract 9503, Hemphill County, Texas",3668,,2860,191,808,191
1400000US48213950100,48213950100,"Census Tract 9501, Henderson County, Texas",7149,661,6753,738,396,281
1400000US48213950200,48213950200,"Census Tract 9502, Henderson County, Texas",4841,521,4434,518,407,171
1400000US48213950300,48213950300,"Census Tract 9503, Henderson County, Texas",7529,749,6680,706,849,428
1400000US48213950400,48213950400,"Census Tract 9504, Henderson County, Texas",4694,563,4073,484,621,417
1400000US48213950500,48213950500,"Census Tract 9505, Henderson County, Texas",2609,360,2529,361,80,78
1400000US48213950601,48213950601,"Census Tract 9506.01, Henderson County, Texas",3217,567,2927,548,290,176
1400000US48213950602,48213950602,"Census Tract 9506.02, Henderson County, Texas",5231,441,5096,421,135,103
1400000US48213950700,48213950700,"Census Tract 9507, Henderson County, Texas",4169,434,3865,387,304,159
1400000US48213950800,48213950800,"Census Tract 9508, Henderson County, Texas",5026,607,4588,547,438,325
1400000US48213950901,48213950901,"Census Tract 9509.01, Henderson County, Texas",4580,518,4369,533,211,128
1400000US48213950902,48213950902,"Census Tract 9509.02, Henderson County, Texas",1794,212,1746,210,48,39
1400000US48213950903,48213950903,"Census Tract 9509.03, Henderson County, Texas",2581,311,2477,307,104,106
1400000US48213951000,48213951000,"Census Tract 9510, Henderson County, Texas",2047,289,1708,284,339,171
1400000US48213951100,48213951100,"Census Tract 9511, Henderson County, Texas",4242,468,3871,472,371,221
1400000US48213951200,48213951200,"Census Tract 9512, Henderson County, Texas",6277,573,3787,533,2490,490
1400000US48213951300,48213951300,"Census Tract 9513, Henderson County, Texas",5909,666,5166,564,743,514
1400000US48213951400,48213951400,"Census Tract 9514, Henderson County, Texas",6404,626,6281,619,123,108
1400000US48215020101,48215020101,"Census Tract 201.01, Hidalgo County, Texas",5476,661,225,128,5251,671
1400000US48215020102,48215020102,"Census Tract 201.02, Hidalgo County, Texas",7164,1125,1091,270,6073,1075
1400000US48215020201,48215020201,"Census Tract 202.01, Hidalgo County, Texas",7274,692,218,115,7056,699
