GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48201233002,48201233002,"Census Tract 2330.02, Harris County, Texas",4094,369,2120,299,1974,297
1400000US48201233003,48201233003,"Census Tract 2330.03, Harris County, Texas",2513,291,1529,304,984,187
1400000US48201233101,48201233101,"Census Tract 2331.01, Harris County, Texas",3991,576,793,152,3198,570
1400000US48201233102,48201233102,"Census Tract 2331.02, Harris County, Texas",7112,684,707,215,6405,657
1400000US48201233103,48201233103,"Census Tract 2331.03, Harris County, Texas",4965,596,465,198,4500,628
1400000US48201233200,48201233200,"Census Tract 2332, Harris County, Texas",6078,475,1717,246,4361,510
1400000US48201233300,48201233300,"Census Tract 2333, Harris County, Texas",5372,494,743,221,4629,518
1400000US48201233400,48201233400,"Census Tract 2334, Harris County, Texas",2668,291,597,181,2071,342
1400000US48201233500,48201233500,"Census Tract 2335, Harris County, Texas",7904,295,811,266,7093,403
1400000US48201233600,48201233600,"Census Tract 2336, Harris County, Texas",1666,271,1471,237,195,161
1400000US48201233701,48201233701,"Census Tract 2337.01, Harris County, Texas",5208,459,2025,406,3183,516
1400000US48201233702,48201233702,"Census Tract 2337.02, Harris County, Texas",3344,503,296,159,3048,533
1400000US48201233703,48201233703,"Census Tract 2337.03, Harris County, Texas",2355,313,457,139,1898,299
1400000US48201240100,48201240100,"Census Tract 2401, Harris County, Texas",4048,506,1565,491,2483,420
1400000US48201240400,48201240400,"Census Tract 2404, Harris County, Texas",6848,551,3514,443,3334,608
1400000US48201240501,48201240501,"Census Tract 2405.01, Harris County, Texas",6320,728,3060,685,3260,618
1400000US48201240502,48201240502,"Census Tract 2405.02, Harris County, Texas",5987,947,3258,700,2729,759
1400000US48201240600,48201240600,"Census Tract 2406, Harris County, Texas",2367,409,1180,319,1187,365
1400000US48201240701,48201240701,"Census Tract 2407.01, Harris County, Texas",14062,1146,7693,909,6369,1199
1400000US48201240702,48201240702,"Census Tract 2407.02, Harris County, Texas",10635,1149,5164,733,5471,945
1400000US48201240801,48201240801,"Census Tract 2408.01, Harris County, Texas",6696,666,3010,428,3686,681
1400000US48201240802,48201240802,"Census Tract 2408.02, Harris County, Texas",3435,462,2088,366,1347,381
1400000US48201240901,48201240901,"Census Tract 2409.01, Harris County, Texas",8309,821,5368,676,2941,655
1400000US48201240902,48201240902,"Census Tract 2409.02, Harris County, Texas",11582,887,7058,700,4524,709
1400000US48201241000,48201241000,"Census Tract 2410, Harris County, Texas",8608,770,5234,521,3374,606
1400000US48201241101,48201241101,"Census Tract 2411.01, Harris County, Texas",4643,406,2747,356,1896,328
1400000US48201241102,48201241102,"Census Tract 2411.02, Harris County, Texas",11461,810,7578,670,3883,618
1400000US48201241103,48201241103,"Census Tract 2411.03, Harris County, Texas",4212,345,3192,426,1020,266
1400000US48201241200,48201241200,"Census Tract 2412, Harris County, Texas",6750,599,4828,596,1922,448
1400000US48201241300,48201241300,"Census Tract 2413, Harris County, Texas",11311,683,9087,598,2224,492
1400000US48201241400,48201241400,"Census Tract 2414, Harris County, Texas",8366,799,6174,547,2192,653
1400000US48201241500,48201241500,"Census Tract 2415, Harris County, Texas",9136,823,5530,754,3606,639
1400000US48201250100,48201250100,"Census Tract 2501, Harris County, Texas",8013,836,4342,577,3671,659
1400000US48201250200,48201250200,"Census Tract 2502, Harris County, Texas",8162,728,4316,709,3846,592
1400000US48201250301,48201250301,"Census Tract 2503.01, Harris County, Texas",7806,696,5151,628,2655,331
1400000US48201250302,48201250302,"Census Tract 2503.02, Harris County, Texas",9772,826,5967,612,3805,850
1400000US48201250401,48201250401,"Census Tract 2504.01, Harris County, Texas",11708,789,8131,728,3577,619
1400000US48201250402,48201250402,"Census Tract 2504.02, Harris County, Texas",13230,993,11629,1059,1601,454
1400000US48201250500,48201250500,"Census Tract 2505, Harris County, Texas",5374,515,4222,500,1152,452
1400000US48201250600,48201250600,"Census Tract 2506, Harris County, Texas",8028,832,5056,791,2972,812
1400000US48201250701,48201250701,"Census Tract 2507.01, Harris County, Texas",5674,464,4578,393,1096,390
1400000US48201250702,48201250702,"Census Tract 2507.02, Harris County, Texas",4477,377,3664,469,813,226
1400000US48201250800,48201250800,"Census Tract 2508, Harris County, Texas",7962,457,7001,462,961,222
1400000US48201250900,48201250900,"Census Tract 2509, Harris County, Texas",9511,524,9036,548,475,225
1400000US48201251000,48201251000,"Census Tract 2510, Harris County, Texas",2871,305,2690,277,181,160
1400000US48201251100,48201251100,"Census Tract 2511, Harris County, Texas",7637,565,6060,518,1577,458
1400000US48201251200,48201251200,"Census Tract 2512, Harris County, Texas",6002,512,5090,469,912,291
1400000US48201251300,48201251300,"Census Tract 2513, Harris County, Texas",7301,361,6707,397,594,179
1400000US48201251401,48201251401,"Census Tract 2514.01, Harris County, Texas",2620,210,2186,189,434,183
1400000US48201251402,48201251402,"Census Tract 2514.02, Harris County, Texas",6288,393,5443,442,845,378
1400000US48201251501,48201251501,"Census Tract 2515.01, Harris County, Texas",5334,422,4641,460,693,210
1400000US48201251502,48201251502,"Census Tract 2515.02, Harris County, Texas",9905,724,8912,714,993,585
1400000US48201251503,48201251503,"Census Tract 2515.03, Harris County, Texas",2201,172,1976,210,225,200
1400000US48201251600,48201251600,"Census Tract 2516, Harris County, Texas",5574,416,4925,431,649,264
1400000US48201251700,48201251700,"Census Tract 2517, Harris County, Texas",7917,731,7056,732,861,473
1400000US48201251800,48201251800,"Census Tract 2518, Harris County, Texas",1723,296,1439,286,284,166
1400000US48201251901,48201251901,"Census Tract 2519.01, Harris County, Texas",9455,802,8040,799,1415,536
1400000US48201251902,48201251902,"Census Tract 2519.02, Harris County, Texas",4847,467,3919,698,928,599
1400000US48201252000,48201252000,"Census Tract 2520, Harris County, Texas",11421,848,8602,734,2819,695
1400000US48201252100,48201252100,"Census Tract 2521, Harris County, Texas",1817,191,1139,202,678,250
1400000US48201252200,48201252200,"Census Tract 2522, Harris County, Texas",7048,559,3143,422,3905,490
1400000US48201252301,48201252301,"Census Tract 2523.01, Harris County, Texas",8548,747,3607,691,4941,805
1400000US48201252302,48201252302,"Census Tract 2523.02, Harris County, Texas",12342,767,5397,759,6945,798
1400000US48201252400,48201252400,"Census Tract 2524, Harris County, Texas",7204,1022,3443,860,3761,696
1400000US48201252500,48201252500,"Census Tract 2525, Harris County, Texas",4632,830,1597,473,3035,827
1400000US48201252600,48201252600,"Census Tract 2526, Harris County, Texas",7249,845,2641,440,4608,853
1400000US48201252700,48201252700,"Census Tract 2527, Harris County, Texas",4143,460,2812,357,1331,355
1400000US48201252800,48201252800,"Census Tract 2528, Harris County, Texas",5799,719,4906,679,893,336
1400000US48201252900,48201252900,"Census Tract 2529, Harris County, Texas",8370,764,6166,795,2204,551
1400000US48201253000,48201253000,"Census Tract 2530, Harris County, Texas",3339,484,2496,396,843,278
1400000US48201253100,48201253100,"Census Tract 2531, Harris County, Texas",8680,486,5293,466,3387,489
1400000US48201253200,48201253200,"Census Tract 2532, Harris County, Texas",9372,1037,6382,536,2990,1023
1400000US48201253300,48201253300,"Census Tract 2533, Harris County, Texas",3569,340,2586,304,983,261
1400000US48201253400,48201253400,"Census Tract 2534, Harris County, Texas",542,203,410,201,132,97
1400000US48201253500,48201253500,"Census Tract 2535, Harris County, Texas",8709,705,5732,701,2977,490
1400000US48201253600,48201253600,"Census Tract 2536, Harris County, Texas",5183,589,3868,639,1315,344
1400000US48201253700,48201253700,"Census Tract 2537, Harris County, Texas",5428,484,3011,427,2417,629
1400000US48201253800,48201253800,"Census Tract 2538, Harris County, Texas",7609,543,4380,555,3229,618
1400000US48201253900,48201253900,"Census Tract 2539, Harris County, Texas",4010,336,2623,341,1387,312
1400000US48201254000,48201254000,"Census Tract 2540, Harris County, Texas",3757,594,2326,426,1431,485
1400000US48201254100,48201254100,"Census Tract 2541, Harris County, Texas",4918,497,2731,424,2187,480
1400000US48201254200,48201254200,"Census Tract 2542, Harris County, Texas",3217,416,667,239,2550,443
1400000US48201254300,48201254300,"Census Tract 2543, Harris County, Texas",4904,548,2032,360,2872,492
1400000US48201254400,48201254400,"Census Tract 2544, Harris County, Texas",3081,423,686,179,2395,385
1400000US48201254500,48201254500,"Census Tract 2545, Harris County, Texas",2505,377,665,299,1840,373
1400000US48201254600,48201254600,"Census Tract 2546, Harris County, Texas",4063,540,1250,336,2813,413
1400000US48201254700,48201254700,"Census Tract 2547, Harris County, Texas",2537,337,1731,280,806,314
1400000US48201310100,48201310100,"Census Tract 3101, Harris County, Texas",5484,613,3140,627,2344,504
1400000US48201310200,48201310200,"Census Tract 3102, Harris County, Texas",1582,231,1138,158,444,176
1400000US48201310300,48201310300,"Census Tract 3103, Harris County, Texas",5367,571,1634,477,3733,590
1400000US48201310400,48201310400,"Census Tract 3104, Harris County, Texas",3698,441,261,139,3437,450
1400000US48201310500,48201310500,"Census Tract 3105, Harris County, Texas",4397,703,549,289,3848,660
1400000US48201310600,48201310600,"Census Tract 3106, Harris County, Texas",6177,864,795,272,5382,887
1400000US48201310700,48201310700,"Census Tract 3107, Harris County, Texas",4537,575,723,275,3814,556
1400000US48201310800,48201310800,"Census Tract 3108, Harris County, Texas",2432,346,293,182,2139,327
1400000US48201310900,48201310900,"Census Tract 3109, Harris County, Texas",5671,640,296,136,5375,655
1400000US48201311000,48201311000,"Census Tract 3110, Harris County, Texas",7826,1003,349,216,7477,1067
1400000US48201311100,48201311100,"Census Tract 3111, Harris County, Texas",6039,624,170,113,5869,648
1400000US48201311200,48201311200,"Census Tract 3112, Harris County, Texas",5531,706,497,214,5034,680
1400000US48201311300,48201311300,"Census Tract 3113, Harris County, Texas",5391,412,376,182,5015,411
1400000US48201311400,48201311400,"Census Tract 3114, Harris County, Texas",2283,440,391,383,1892,463
1400000US48201311500,48201311500,"Census Tract 3115, Harris County, Texas",7556,592,853,229,6703,583
1400000US48201311600,48201311600,"Census Tract 3116, Harris County, Texas",4027,555,309,188,3718,557
1400000US48201311700,48201311700,"Census Tract 3117, Harris County, Texas",5902,437,1297,300,4605,438
1400000US48201311800,48201311800,"Census Tract 3118, Harris County, Texas",4810,519,371,132,4439,508
1400000US48201311900,48201311900,"Census Tract 3119, Harris County, Texas",2422,302,171,64,2251,309
1400000US48201312000,48201312000,"Census Tract 3120, Harris County, Texas",3572,838,3327,797,245,115
1400000US48201312100,48201312100,"Census Tract 3121, Harris County, Texas",2170,628,1969,636,201,99
1400000US48201312200,48201312200,"Census Tract 3122, Harris County, Texas",2078,262,1770,250,308,165
1400000US48201312300,48201312300,"Census Tract 3123, Harris County, Texas",1892,421,1429,293,463,295
1400000US48201312400,48201312400,"Census Tract 3124, Harris County, Texas",2165,563,1483,330,682,528
1400000US48201312500,48201312500,"Census Tract 3125, Harris County, Texas",3744,481,3134,477,610,197
1400000US48201312600,48201312600,"Census Tract 3126, Harris County, Texas",4941,576,4263,574,678,208
1400000US48201312700,48201312700,"Census Tract 3127, Harris County, Texas",1774,343,1747,347,27,24
1400000US48201312800,48201312800,"Census Tract 3128, Harris County, Texas",2275,385,2124,394,151,100
1400000US48201312900,48201312900,"Census Tract 3129, Harris County, Texas",3651,481,3634,482,17,24
1400000US48201313000,48201313000,"Census Tract 3130, Harris County, Texas",2086,346,2031,348,55,39
1400000US48201313100,48201313100,"Census Tract 3131, Harris County, Texas",3205,325,2829,379,376,177
1400000US48201313200,48201313200,"Census Tract 3132, Harris County, Texas",3472,471,3169,437,303,214
1400000US48201313300,48201313300,"Census Tract 3133, Harris County, Texas",2442,376,2271,341,171,122
1400000US48201313400,48201313400,"Census Tract 3134, Harris County, Texas",2909,382,2244,395,665,210
1400000US48201313500,48201313500,"Census Tract 3135, Harris County, Texas",2443,348,1903,321,540,244
1400000US48201313600,48201313600,"Census Tract 3136, Harris County, Texas",4597,558,3005,378,1592,522
1400000US48201313700,48201313700,"Census Tract 3137, Harris County, Texas",2753,314,2650,323,103,92
1400000US48201313800,48201313800,"Census Tract 3138, Harris County, Texas",4758,564,4061,564,697,245
1400000US48201313900,48201313900,"Census Tract 3139, Harris County, Texas",4390,662,3908,558,482,346
1400000US48201314001,48201314001,"Census Tract 3140.01, Harris County, Texas",2900,446,2174,425,726,272
1400000US48201314002,48201314002,"Census Tract 3140.02, Harris County, Texas",7054,700,6647,683,407,205
1400000US48201314300,48201314300,"Census Tract 3143, Harris County, Texas",4331,490,4024,511,307,182
1400000US48201314400,48201314400,"Census Tract 3144, Harris County, Texas",3156,305,2779,327,377,121
1400000US48201320100,48201320100,"Census Tract 3201, Harris County, Texas",2615,376,165,87,2450,386
1400000US48201320200,48201320200,"Census Tract 3202, Harris County, Texas",7310,790,2217,514,5093,792
1400000US48201320500,48201320500,"Census Tract 3205, Harris County, Texas",4991,398,553,151,4438,350
1400000US48201320601,48201320601,"Census Tract 3206.01, Harris County, Texas",2433,403,294,103,2139,404
1400000US48201320602,48201320602,"Census Tract 3206.02, Harris County, Texas",4318,537,442,186,3876,553
1400000US48201320700,48201320700,"Census Tract 3207, Harris County, Texas",4209,505,1201,223,3008,518
1400000US48201320800,48201320800,"Census Tract 3208, Harris County, Texas",5888,501,407,178,5481,541
1400000US48201320900,48201320900,"Census Tract 3209, Harris County, Texas",6862,682,1955,495,4907,609
1400000US48201321000,48201321000,"Census Tract 3210, Harris County, Texas",8333,692,2216,557,6117,693
1400000US48201321100,48201321100,"Census Tract 3211, Harris County, Texas",8182,541,2710,325,5472,601
1400000US48201321200,48201321200,"Census Tract 3212, Harris County, Texas",4048,541,793,369,3255,606
1400000US48201321300,48201321300,"Census Tract 3213, Harris County, Texas",5409,701,1488,544,3921,610
1400000US48201321401,48201321401,"Census Tract 3214.01, Harris County, Texas",4450,425,765,339,3685,466
1400000US48201321402,48201321402,"Census Tract 3214.02, Harris County, Texas",3928,487,561,212,3367,504
1400000US48201321500,48201321500,"Census Tract 3215, Harris County, Texas",2731,264,374,134,2357,286
1400000US48201321600,48201321600,"Census Tract 3216, Harris County, Texas",6915,485,1731,327,5184,485
1400000US48201321700,48201321700,"Census Tract 3217, Harris County, Texas",3277,324,899,183,2378,332
1400000US48201321800,48201321800,"Census Tract 3218, Harris County, Texas",4233,362,532,199,3701,420
1400000US48201321900,48201321900,"Census Tract 3219, Harris County, Texas",5633,572,710,217,4923,567
1400000US48201322000,48201322000,"Census Tract 3220, Harris County, Texas",4946,678,678,229,4268,680
1400000US48201322100,48201322100,"Census Tract 3221, Harris County, Texas",4256,528,1332,403,2924,488
1400000US48201322200,48201322200,"Census Tract 3222, Harris County, Texas",1431,202,285,80,1146,213
1400000US48201322600,48201322600,"Census Tract 3226, Harris County, Texas",5440,433,1824,334,3616,524
1400000US48201322700,48201322700,"Census Tract 3227, Harris County, Texas",7230,715,1737,396,5493,738
1400000US48201322800,48201322800,"Census Tract 3228, Harris County, Texas",6268,527,1360,351,4908,606
1400000US48201322900,48201322900,"Census Tract 3229, Harris County, Texas",4230,432,615,129,3615,432
1400000US48201323000,48201323000,"Census Tract 3230, Harris County, Texas",6035,581,921,255,5114,609
1400000US48201323100,48201323100,"Census Tract 3231, Harris County, Texas",3448,400,729,276,2719,449
1400000US48201323200,48201323200,"Census Tract 3232, Harris County, Texas",4899,609,1465,332,3434,599
1400000US48201323300,48201323300,"Census Tract 3233, Harris County, Texas",3298,464,784,219,2514,430
1400000US48201323400,48201323400,"Census Tract 3234, Harris County, Texas",7812,728,1866,416,5946,816
1400000US48201323500,48201323500,"Census Tract 3235, Harris County, Texas",5361,674,1531,366,3830,637
1400000US48201323600,48201323600,"Census Tract 3236, Harris County, Texas",8063,786,4010,460,4053,656
1400000US48201323701,48201323701,"Census Tract 3237.01, Harris County, Texas",4258,519,2557,335,1701,492
1400000US48201323702,48201323702,"Census Tract 3237.02, Harris County, Texas",3224,365,2066,308,1158,398
1400000US48201323801,48201323801,"Census Tract 3238.01, Harris County, Texas",3495,315,1389,313,2106,327
1400000US48201323802,48201323802,"Census Tract 3238.02, Harris County, Texas",4902,570,1610,178,3292,605
1400000US48201323900,48201323900,"Census Tract 3239, Harris County, Texas",3750,435,1991,300,1759,382
1400000US48201324000,48201324000,"Census Tract 3240, Harris County, Texas",5600,305,3151,267,2449,258
1400000US48201324100,48201324100,"Census Tract 3241, Harris County, Texas",5721,514,650,218,5071,516
1400000US48201324200,48201324200,"Census Tract 3242, Harris County, Texas",1734,283,57,50,1677,288
1400000US48201330100,48201330100,"Census Tract 3301, Harris County, Texas",8499,1265,3819,730,4680,1314
1400000US48201330200,48201330200,"Census Tract 3302, Harris County, Texas",4425,431,2185,384,2240,348
1400000US48201330301,48201330301,"Census Tract 3303.01, Harris County, Texas",7337,585,2106,288,5231,581
1400000US48201330302,48201330302,"Census Tract 3303.02, Harris County, Texas",5668,607,2532,417,3136,488
1400000US48201330303,48201330303,"Census Tract 3303.03, Harris County, Texas",4380,524,2097,334,2283,502
1400000US48201330400,48201330400,"Census Tract 3304, Harris County, Texas",4852,431,2042,330,2810,437
1400000US48201330500,48201330500,"Census Tract 3305, Harris County, Texas",4230,733,1412,490,2818,699
1400000US48201330600,48201330600,"Census Tract 3306, Harris County, Texas",7019,758,4553,722,2466,382
1400000US48201330700,48201330700,"Census Tract 3307, Harris County, Texas",8188,795,2911,468,5277,790
1400000US48201330800,48201330800,"Census Tract 3308, Harris County, Texas",9038,891,6128,537,2910,713
1400000US48201330900,48201330900,"Census Tract 3309, Harris County, Texas",8020,859,4493,584,3527,744
1400000US48201331100,48201331100,"Census Tract 3311, Harris County, Texas",3043,340,2647,338,396,161
1400000US48201331200,48201331200,"Census Tract 3312, Harris County, Texas",3023,502,2804,562,219,208
1400000US48201331300,48201331300,"Census Tract 3313, Harris County, Texas",4980,588,4797,582,183,168
1400000US48201331400,48201331400,"Census Tract 3314, Harris County, Texas",2427,444,2309,468,118,118
1400000US48201331500,48201331500,"Census Tract 3315, Harris County, Texas",7257,768,6605,760,652,435
1400000US48201331601,48201331601,"Census Tract 3316.01, Harris County, Texas",6067,659,5797,667,270,99
1400000US48201331602,48201331602,"Census Tract 3316.02, Harris County, Texas",2070,491,1720,523,350,259
1400000US48201331700,48201331700,"Census Tract 3317, Harris County, Texas",4261,560,3583,507,678,359
1400000US48201331800,48201331800,"Census Tract 3318, Harris County, Texas",3937,702,3492,603,445,332
1400000US48201331900,48201331900,"Census Tract 3319, Harris County, Texas",2820,381,2773,436,47,130
1400000US48201332000,48201332000,"Census Tract 3320, Harris County, Texas",5398,588,4406,501,992,381
1400000US48201332100,48201332100,"Census Tract 3321, Harris County, Texas",3016,552,1833,517,1183,303
1400000US48201332200,48201332200,"Census Tract 3322, Harris County, Texas",5493,505,3197,398,2296,441
1400000US48201332300,48201332300,"Census Tract 3323, Harris County, Texas",3294,391,2408,357,886,388
1400000US48201332400,48201332400,"Census Tract 3324, Harris County, Texas",4046,504,3638,493,408,229
1400000US48201332500,48201332500,"Census Tract 3325, Harris County, Texas",3164,441,2072,376,1092,223
1400000US48201332600,48201332600,"Census Tract 3326, Harris County, Texas",6761,823,2862,505,3899,939
1400000US48201332700,48201332700,"Census Tract 3327, Harris County, Texas",3410,390,261,101,3149,387
1400000US48201332800,48201332800,"Census Tract 3328, Harris County, Texas",5226,613,970,331,4256,625
1400000US48201332900,48201332900,"Census Tract 3329, Harris County, Texas",5208,575,730,238,4478,558
1400000US48201333000,48201333000,"Census Tract 3330, Harris County, Texas",3665,489,428,160,3237,473
1400000US48201333100,48201333100,"Census Tract 3331, Harris County, Texas",3603,399,1876,402,1727,341
1400000US48201333201,48201333201,"Census Tract 3332.01, Harris County, Texas",4578,545,1177,177,3401,574
1400000US48201333202,48201333202,"Census Tract 3332.02, Harris County, Texas",4964,596,2276,505,2688,597
1400000US48201333300,48201333300,"Census Tract 3333, Harris County, Texas",9959,887,2828,535,7131,850
1400000US48201333500,48201333500,"Census Tract 3335, Harris County, Texas",7129,746,1749,355,5380,725
1400000US48201333600,48201333600,"Census Tract 3336, Harris County, Texas",2998,516,1145,388,1853,649
1400000US48201333700,48201333700,"Census Tract 3337, Harris County, Texas",3800,366,933,399,2867,360
1400000US48201333800,48201333800,"Census Tract 3338, Harris County, Texas",9612,965,2366,596,7246,1005
1400000US48201333901,48201333901,"Census Tract 3339.01, Harris County, Texas",7908,688,3241,551,4667,546
1400000US48201333902,48201333902,"Census Tract 3339.02, Harris County, Texas",7819,625,3553,562,4266,492
1400000US48201334001,48201334001,"Census Tract 3340.01, Harris County, Texas",3486,694,1487,538,1999,517
1400000US48201334002,48201334002,"Census Tract 3340.02, Harris County, Texas",2759,499,1528,454,1231,374
1400000US48201334003,48201334003,"Census Tract 3340.03, Harris County, Texas",6775,717,4157,665,2618,717
1400000US48201334100,48201334100,"Census Tract 3341, Harris County, Texas",9625,1005,7723,976,1902,680
1400000US48201340100,48201340100,"Census Tract 3401, Harris County, Texas",4991,463,2868,418,2123,445
1400000US48201340201,48201340201,"Census Tract 3402.01, Harris County, Texas",1825,184,1604,265,221,167
1400000US48201340202,48201340202,"Census Tract 3402.02, Harris County, Texas",5258,376,4628,315,630,342
1400000US48201340203,48201340203,"Census Tract 3402.03, Harris County, Texas",4519,382,4174,405,345,206
1400000US48201340301,48201340301,"Census Tract 3403.01, Harris County, Texas",4189,277,3996,288,193,130
1400000US48201340302,48201340302,"Census Tract 3403.02, Harris County, Texas",7247,438,6441,391,806,379
1400000US48201340400,48201340400,"Census Tract 3404, Harris County, Texas",1566,111,1429,134,137,90
1400000US48201340500,48201340500,"Census Tract 3405, Harris County, Texas",6053,769,4864,655,1189,485
1400000US48201340600,48201340600,"Census Tract 3406, Harris County, Texas",2502,119,2172,165,330,199
1400000US48201340700,48201340700,"Census Tract 3407, Harris County, Texas",7375,588,5496,569,1879,580
1400000US48201340800,48201340800,"Census Tract 3408, Harris County, Texas",5858,291,5211,351,647,164
1400000US48201340900,48201340900,"Census Tract 3409, Harris County, Texas",4949,509,3083,510,1866,514
1400000US48201341000,48201341000,"Census Tract 3410, Harris County, Texas",7258,783,5496,887,1762,545
1400000US48201341100,48201341100,"Census Tract 3411, Harris County, Texas",3805,410,2119,325,1686,426
1400000US48201341201,48201341201,"Census Tract 3412.01, Harris County, Texas",4173,419,3187,539,986,449
1400000US48201341202,48201341202,"Census Tract 3412.02, Harris County, Texas",4667,219,4090,297,577,218
1400000US48201341301,48201341301,"Census Tract 3413.01, Harris County, Texas",5466,508,4418,401,1048,528
1400000US48201341302,48201341302,"Census Tract 3413.02, Harris County, Texas",2966,313,2044,305,922,269
1400000US48201341400,48201341400,"Census Tract 3414, Harris County, Texas",5310,422,4641,503,669,261
1400000US48201341501,48201341501,"Census Tract 3415.01, Harris County, Texas",6567,475,5690,627,877,474
1400000US48201341502,48201341502,"Census Tract 3415.02, Harris County, Texas",4375,445,3740,474,635,279
1400000US48201341600,48201341600,"Census Tract 3416, Harris County, Texas",5311,555,4710,551,601,287
1400000US48201341700,48201341700,"Census Tract 3417, Harris County, Texas",2207,251,1884,181,323,157
1400000US48201341800,48201341800,"Census Tract 3418, Harris County, Texas",1674,283,1439,278,235,96
1400000US48201342001,48201342001,"Census Tract 3420.01, Harris County, Texas",6750,360,5515,431,1235,365
1400000US48201342002,48201342002,"Census Tract 3420.02, Harris County, Texas",3247,214,2301,222,946,206
1400000US48201342100,48201342100,"Census Tract 3421, Harris County, Texas",4328,476,2280,220,2048,455
1400000US48201342200,48201342200,"Census Tract 3422, Harris County, Texas",3810,527,1596,314,2214,522
1400000US48201342300,48201342300,"Census Tract 3423, Harris County, Texas",6876,636,3450,612,3426,585
1400000US48201342400,48201342400,"Census Tract 3424, Harris County, Texas",3497,448,1604,279,1893,464
1400000US48201342500,48201342500,"Census Tract 3425, Harris County, Texas",5793,344,4639,412,1154,360
1400000US48201342700,48201342700,"Census Tract 3427, Harris County, Texas",5124,361,3956,325,1168,299
1400000US48201342800,48201342800,"Census Tract 3428, Harris County, Texas",8903,485,6864,445,2039,414
1400000US48201342900,48201342900,"Census Tract 3429, Harris County, Texas",5479,315,4732,342,747,289
1400000US48201343000,48201343000,"Census Tract 3430, Harris County, Texas",7706,487,5106,533,2600,482
1400000US48201343100,48201343100,"Census Tract 3431, Harris County, Texas",4485,343,3549,338,936,245
1400000US48201343200,48201343200,"Census Tract 3432, Harris County, Texas",4787,446,4006,479,781,325
1400000US48201343301,48201343301,"Census Tract 3433.01, Harris County, Texas",4405,385,3067,402,1338,369
1400000US48201343302,48201343302,"Census Tract 3433.02, Harris County, Texas",4936,321,3353,398,1583,373
1400000US48201343600,48201343600,"Census Tract 3436, Harris County, Texas",3416,323,2318,263,1098,297
1400000US48201343700,48201343700,"Census Tract 3437, Harris County, Texas",3299,421,2146,341,1153,386
1400000US48201350100,48201350100,"Census Tract 3501, Harris County, Texas",15630,1020,11341,882,4289,917
1400000US48201350200,48201350200,"Census Tract 3502, Harris County, Texas",9053,806,4368,506,4685,906
1400000US48201350300,48201350300,"Census Tract 3503, Harris County, Texas",5461,524,3979,461,1482,357
1400000US48201350400,48201350400,"Census Tract 3504, Harris County, Texas",6267,429,2826,360,3441,374
1400000US48201350500,48201350500,"Census Tract 3505, Harris County, Texas",7074,560,3053,393,4021,523
1400000US48201350601,48201350601,"Census Tract 3506.01, Harris County, Texas",4458,510,3667,494,791,282
1400000US48201350602,48201350602,"Census Tract 3506.02, Harris County, Texas",8077,530,6502,615,1575,438
1400000US48201350700,48201350700,"Census Tract 3507, Harris County, Texas",2216,228,1794,275,422,212
1400000US48201350801,48201350801,"Census Tract 3508.01, Harris County, Texas",4871,394,3506,477,1365,359
1400000US48201350802,48201350802,"Census Tract 3508.02, Harris County, Texas",6996,573,5183,608,1813,450
1400000US48201410100,48201410100,"Census Tract 4101, Harris County, Texas",3634,316,3035,304,599,202
1400000US48201410200,48201410200,"Census Tract 4102, Harris County, Texas",4524,445,3726,509,798,263
1400000US48201410300,48201410300,"Census Tract 4103, Harris County, Texas",2125,291,1839,271,286,127
1400000US48201410401,48201410401,"Census Tract 4104.01, Harris County, Texas",3998,270,3192,359,806,302
1400000US48201410402,48201410402,"Census Tract 4104.02, Harris County, Texas",3048,537,1839,246,1209,469
1400000US48201410500,48201410500,"Census Tract 4105, Harris County, Texas",4158,414,3412,410,746,220
1400000US48201410600,48201410600,"Census Tract 4106, Harris County, Texas",3448,270,3032,254,416,161
1400000US48201410701,48201410701,"Census Tract 4107.01, Harris County, Texas",3671,488,2966,419,705,298
1400000US48201410702,48201410702,"Census Tract 4107.02, Harris County, Texas",2457,220,2168,222,289,112
1400000US48201410800,48201410800,"Census Tract 4108, Harris County, Texas",3442,515,2547,323,895,487
1400000US48201410900,48201410900,"Census Tract 4109, Harris County, Texas",2508,315,1854,221,654,260
1400000US48201411000,48201411000,"Census Tract 4110, Harris County, Texas",4223,337,4057,328,166,106
1400000US48201411100,48201411100,"Census Tract 4111, Harris County, Texas",3617,402,3210,337,407,256
1400000US48201411200,48201411200,"Census Tract 4112, Harris County, Texas",1924,159,1833,163,91,65
1400000US48201411300,48201411300,"Census Tract 4113, Harris County, Texas",3748,372,3086,344,662,281
1400000US48201411400,48201411400,"Census Tract 4114, Harris County, Texas",2728,343,2652,340,76,86
1400000US48201411501,48201411501,"Census Tract 4115.01, Harris County, Texas",4827,483,3710,508,1117,322
1400000US48201411502,48201411502,"Census Tract 4115.02, Harris County, Texas",4171,580,3425,442,746,449
1400000US48201411600,48201411600,"Census Tract 4116, Harris County, Texas",2445,236,2270,246,175,99
1400000US48201411700,48201411700,"Census Tract 4117, Harris County, Texas",2751,240,2397,273,354,183
1400000US48201411800,48201411800,"Census Tract 4118, Harris County, Texas",4749,413,4196,459,553,220
